<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.VideoCaptureController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.VideoCaptureController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.CaptureVideoScreen)>/@this	@ (includeCopyPhoto /\ includeCopyPhoto)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.VideoCaptureController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.VideoCaptureController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this	@ (includeCopyPhoto /\ includeCopyPhoto)
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.InvalidImageFormatException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.InvalidImageFormatException: void <init>(java.lang.Throwable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.AlbumController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AlbumController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,lancs.mobilemedia.core.ui.screens.AlbumListScreen)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.AlbumController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsReceiverController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsReceiverController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,lancs.mobilemedia.core.ui.screens.AlbumListScreen)>/@this	@ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo)
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsReceiverController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this	@ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo)
<<unique-hcontext>>	lancs.mobilemedia.sms.SmsReceiverController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.sms.SmsReceiverController: void setIncommingData(byte[])>/@this	@ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo)
<<unique-hcontext>>	lancs.mobilemedia.core.util.MediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MediaUtil: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.MediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MediaUtil: byte[] readMediaAsByteArray(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.MediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MediaUtil: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfoFromBytes(byte[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.MediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MediaUtil: byte[] getBytesFromMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.PlayVideoScreen)>/@this	@ (x_MusicOrVideo /\ x_MusicOrVideo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this	@ (x_MusicOrVideo /\ x_MusicOrVideo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: java.lang.String getMediaName()>/@this	@ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.PlayVideoController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.PlayVideoController: void setMediaName(java.lang.String)>/@this	@ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List,lancs.mobilemedia.core.ui.screens.PlayMediaScreen)>/@this	@ x_NotPrivacy
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/@this	@ x_NotPrivacy
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: java.lang.String getMediaName()>/@this	@ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MusicPlayController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.MusicPlayController: void setMediaName(java.lang.String)>/@this	@ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: void <init>(java.lang.Throwable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.lib.exceptions.ImageNotFoundException::: (Mock)	<<unique-context>>	<lancs.mobilemedia.lib.exceptions.ImageNotFoundException: java.lang.Throwable getCause()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void startVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void stopVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,java.io.InputStream,java.lang.String,lancs.mobilemedia.core.ui.controller.AbstractController)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void paint(javax.microedition.lcdui.Graphics)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void keyPressed(int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayVideoScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayVideoScreen: void setVisibleVideo()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,lancs.mobilemedia.core.ui.datamodel.AlbumData,javax.microedition.lcdui.List)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void postCommand(javax.microedition.lcdui.Command)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void commandAction(javax.microedition.lcdui.Command,javax.microedition.lcdui.Displayable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void setAlbumListAsCurrentScreen(javax.microedition.lcdui.Alert)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void setCurrentScreen(javax.microedition.lcdui.Alert,javax.microedition.lcdui.Displayable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: javax.microedition.lcdui.Displayable getCurrentScreen()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void setCurrentScreen(javax.microedition.lcdui.Displayable)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: lancs.mobilemedia.core.ui.datamodel.AlbumData getAlbumData()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void setAlbumData(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: lancs.mobilemedia.core.ui.controller.ControllerInterface getNextController()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: void setNextController(lancs.mobilemedia.core.ui.controller.ControllerInterface)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: java.lang.String getCurrentStoreName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.MediaListController::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.AbstractController: javax.microedition.lcdui.List getAlbumListScreen()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.MusicMediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MusicMediaUtil: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.util.MusicMediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MusicMediaUtil: byte[] getBytesFromMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.util.MusicMediaUtil::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.util.MusicMediaUtil: lancs.mobilemedia.core.ui.datamodel.MediaData getMultiMediaInfoFromBytes(byte[])>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia getMainMenu()>/@this	@ MobilMedia
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setMainMenu(lancs.mobilemedia.core.ui.screens.SelectTypeOfMedia)>/@this	@ MobilMedia
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setCurrentScreenName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: java.lang.String getCurrentScreenName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: void setCurrentStoreName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.controller.ScreenSingleton::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: java.lang.String getCurrentStoreName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void <init>(java.lang.String,java.lang.String,java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void loadAlbums()>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(java.lang.String,java.lang.String,java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addPassword(java.lang.String,java.lang.String)>/@this	@ (NewCompound1 /\ (Photo /\ Photo))
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String getPassword(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(lancs.mobilemedia.core.ui.datamodel.MediaData,java.lang.String)>/@this	@ ((captureVideo /\ captureVideo) /\ (Photo /\ Photo))
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData[] loadMediaDataFromRMS(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean updateMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfo(java.lang.String,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: byte[] loadMediaBytesFromRMS(java.lang.String,int)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean deleteSingleMediaFromRMS(java.lang.String,java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void createNewAlbum(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void deleteAlbum(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.lang.String[] getAlbumNames()>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: java.util.Hashtable getMediaInfoTable()>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfoTable(java.util.Hashtable)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void startApp()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void pauseApp()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.MainUIMidlet::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.MainUIMidlet: void destroyApp(boolean)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoAlbumData: void <init>()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoAlbumData: java.io.InputStream getVideoFromRecordStore(java.lang.String,java.lang.String)>/@this	@ (x_MusicOrVideo /\ x_MusicOrVideo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void <init>(int,java.lang.String,java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getRecordId()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setRecordId(int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getForeignRecordId()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setForeignRecordId(int)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getMediaLabel()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setMediaLabel(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getParentAlbumName()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setParentAlbumName(java.lang.String)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void toggleFavorite()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setFavorite(boolean)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: boolean isFavorite()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void increaseNumberOfViews()>/@this	@ Media
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: int getNumberOfViews()>/@this	@ Media
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setNumberOfViews(int)>/@this	@ Media
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: java.lang.String getTypeMedia()>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.MediaData: void setTypeMedia(java.lang.String)>/@this	@ (Photo /\ Photo)
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void <init>(lancs.mobilemedia.core.ui.MainUIMidlet,java.io.InputStream,java.lang.String,lancs.mobilemedia.core.ui.controller.AbstractController)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PlayMediaScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PlayMediaScreen: void itemStateChanged(javax.microedition.lcdui.Item)>/@this
